transcript_id	gene_symbol	gene_family	n_conditions	n_MANE_higher	n_CDS_higher	n_equal	n_CDS_zero	frac_MANE_higher	frac_CDS_higher	frac_CDS_zero	median_ratio_mane_over_cds	median_tpm_mane	median_tpm_cds	classification
ENST00000253109.5	ANGPTL6		22	0	0	0	22	0.0	0.0	1.0	NA	48.1582	0.0	no_CDS_signal
ENST00000253233.6	MTRFR		22	0	0	0	22	0.0	0.0	1.0	NA	51.456	0.0	no_CDS_signal
ENST00000253410.3	HIGD1B		22	0	0	0	22	0.0	0.0	1.0	NA	49.4867	0.0	no_CDS_signal
ENST00000253452.8	COX4I1		22	0	0	0	22	0.0	0.0	1.0	NA	54.6701	0.0	no_CDS_signal
ENST00000253699.7	RBSN		22	0	0	0	22	0.0	0.0	1.0	NA	50.2155	0.0	no_CDS_signal
ENST00000253719.7	NAPSA		22	0	0	0	22	0.0	0.0	1.0	NA	52.6117	0.0	no_CDS_signal
ENST00000253788.12	RPL27	ribosomal_protein_L	22	0	0	0	22	0.0	0.0	1.0	NA	51.3777	0.0	no_CDS_signal
ENST00000253928.14	FLYWCH1		22	0	0	0	22	0.0	0.0	1.0	NA	51.5885	0.0	no_CDS_signal
ENST00000254035.9	CKMT2		22	0	0	0	22	0.0	0.0	1.0	NA	51.455	0.0	no_CDS_signal
ENST00000254066.10	RARA		22	0	0	0	22	0.0	0.0	1.0	NA	50.7546	0.0	no_CDS_signal
ENST00000254079.9	PPP1R1B		22	0	0	0	22	0.0	0.0	1.0	NA	50.9839	0.0	no_CDS_signal
ENST00000254101.4	PRKAB2		22	0	0	0	22	0.0	0.0	1.0	NA	50.1308	0.0	no_CDS_signal
ENST00000254325.9	RFX1		22	0	0	0	22	0.0	0.0	1.0	NA	51.5876	0.0	no_CDS_signal
ENST00000254442.8	WDR7		22	0	0	0	22	0.0	0.0	1.0	NA	51.5521	0.0	no_CDS_signal
ENST00000254667.8	PTPRE		22	0	0	0	22	0.0	0.0	1.0	NA	51.5507	0.0	no_CDS_signal
ENST00000254722.9	SERPINF1		22	0	0	0	22	0.0	0.0	1.0	NA	51.4545	0.0	no_CDS_signal
ENST00000254806.8	WBP2		22	0	0	0	22	0.0	0.0	1.0	NA	51.459	0.0	no_CDS_signal
ENST00000254853.10	SLC52A1		22	0	0	0	22	0.0	0.0	1.0	NA	51.0735	0.0	no_CDS_signal
ENST00000254963.7	HSPA12B		22	0	0	0	22	0.0	0.0	1.0	NA	51.585	0.0	no_CDS_signal
ENST00000254976.7	SNAP25		22	0	0	0	22	0.0	0.0	1.0	NA	51.4107	0.0	no_CDS_signal
ENST00000255006.12	RIN2		22	0	0	0	22	0.0	0.0	1.0	NA	51.5497	0.0	no_CDS_signal
ENST00000255030.9	CRP		22	0	0	0	22	0.0	0.0	1.0	NA	51.3169	0.0	no_CDS_signal
ENST00000255039.6	HAPLN2		22	0	0	0	22	0.0	0.0	1.0	NA	51.4571	0.0	no_CDS_signal
ENST00000255174.3	OSER1		22	0	0	0	22	0.0	0.0	1.0	NA	51.2748	0.0	no_CDS_signal
ENST00000255198.3	ZBED3		22	0	0	0	22	0.0	0.0	1.0	NA	49.9939	0.0	no_CDS_signal
ENST00000255226.11	SLC14A2		22	0	0	0	22	0.0	0.0	1.0	NA	50.5242	0.0	no_CDS_signal
ENST00000255381.2	MYH4		22	0	0	0	22	0.0	0.0	1.0	NA	50.2868	0.0	no_CDS_signal
ENST00000255465.8	CCNA1		22	0	0	0	22	0.0	0.0	1.0	NA	51.4579	0.0	no_CDS_signal
ENST00000255559.8	SLC39A11		22	0	0	0	22	0.0	0.0	1.0	NA	51.5649	0.0	no_CDS_signal
ENST00000255613.8	KMT5C		22	0	0	0	22	0.0	0.0	1.0	NA	50.7478	0.0	no_CDS_signal
ENST00000256324.15	DGLUCY		22	0	0	0	22	0.0	0.0	1.0	NA	51.5844	0.0	no_CDS_signal
ENST00000256413.8	CTIF		22	0	0	0	22	0.0	0.0	1.0	NA	50.2678	0.0	no_CDS_signal
ENST00000256509.7	CHL1		22	0	0	0	22	0.0	0.0	1.0	NA	49.9566	0.0	no_CDS_signal
ENST00000256544.8	KATNBL1		22	0	0	0	22	0.0	0.0	1.0	NA	50.931	0.0	no_CDS_signal
ENST00000256682.9	ARF3		22	0	0	0	22	0.0	0.0	1.0	NA	50.352	0.0	no_CDS_signal
ENST00000256733.9	SAA2		22	0	0	0	22	0.0	0.0	1.0	NA	51.5584	0.0	no_CDS_signal
ENST00000256996.9	DDB2		22	0	0	0	22	0.0	0.0	1.0	NA	51.4586	0.0	no_CDS_signal
ENST00000257177.9	TUT4		22	0	0	0	22	0.0	0.0	1.0	NA	51.5892	0.0	no_CDS_signal
ENST00000257215.10	DAGLA		22	0	0	0	22	0.0	0.0	1.0	NA	50.1737	0.0	no_CDS_signal
ENST00000257245.9	TIMM10		22	0	0	0	22	0.0	0.0	1.0	NA	51.4699	0.0	no_CDS_signal
ENST00000257290.10	PDGFRA		22	0	0	0	22	0.0	0.0	1.0	NA	51.5515	0.0	no_CDS_signal
ENST00000257430.9	APC		22	0	0	0	22	0.0	0.0	1.0	NA	51.5913	0.0	no_CDS_signal
ENST00000257435.12	NREP		22	0	0	0	22	0.0	0.0	1.0	NA	51.4131	0.0	no_CDS_signal
ENST00000257575.9	RNFT2		22	0	0	0	22	0.0	0.0	1.0	NA	50.218	0.0	no_CDS_signal
ENST00000257637.8	TMEM243		22	0	0	0	22	0.0	0.0	1.0	NA	51.5008	0.0	no_CDS_signal
ENST00000257696.5	HILPDA		20	0	0	0	20	0.0	0.0	1.0	NA	51.4644	0.0	no_CDS_signal
ENST00000257776.5	MRAP2		22	0	0	0	22	0.0	0.0	1.0	NA	51.2364	0.0	no_CDS_signal
ENST00000257831.8	EHF		22	0	0	0	22	0.0	0.0	1.0	NA	50.1321	0.0	no_CDS_signal
ENST00000257857.9	CD63		22	0	0	0	22	0.0	0.0	1.0	NA	53.7313	0.0	no_CDS_signal
ENST00000257895.10	RDH5		22	0	0	0	22	0.0	0.0	1.0	NA	51.4629	0.0	no_CDS_signal
ENST00000258034.4	TAAR5		22	0	0	0	22	0.0	0.0	1.0	NA	51.4495	0.0	no_CDS_signal
ENST00000258281.7	TAF5L		22	0	0	0	22	0.0	0.0	1.0	NA	50.63	0.0	no_CDS_signal
ENST00000258400.4	HTR2B		22	0	0	0	22	0.0	0.0	1.0	NA	51.5807	0.0	no_CDS_signal
ENST00000258412.8	TMBIM1		22	0	0	0	22	0.0	0.0	1.0	NA	51.2843	0.0	no_CDS_signal
ENST00000258418.10	CAB39		22	0	0	0	22	0.0	0.0	1.0	NA	50.5659	0.0	no_CDS_signal
ENST00000258428.8	REV1		22	0	0	0	22	0.0	0.0	1.0	NA	51.5938	0.0	no_CDS_signal
ENST00000258439.8	TMEM127		22	0	0	0	22	0.0	0.0	1.0	NA	49.988	0.0	no_CDS_signal
ENST00000258538.8	SLC41A2		22	0	0	0	22	0.0	0.0	1.0	NA	50.2454	0.0	no_CDS_signal
ENST00000258761.8	BZW2		22	0	0	0	22	0.0	0.0	1.0	NA	51.3834	0.0	no_CDS_signal
ENST00000258962.5	SRSF1		22	0	0	0	22	0.0	0.0	1.0	NA	50.098	0.0	no_CDS_signal
ENST00000259008.7	BRIP1		22	0	0	0	22	0.0	0.0	1.0	NA	51.5718	0.0	no_CDS_signal
ENST00000259089.9	BLK		22	0	0	0	22	0.0	0.0	1.0	NA	51.581	0.0	no_CDS_signal
ENST00000259211.7	IL36A		22	0	0	0	22	0.0	0.0	1.0	NA	51.4522	0.0	no_CDS_signal
ENST00000259351.10	RALGPS1		22	0	0	0	22	0.0	0.0	1.0	NA	51.5515	0.0	no_CDS_signal
ENST00000259365.9	TMOD1		22	0	0	0	22	0.0	0.0	1.0	NA	51.2087	0.0	no_CDS_signal
ENST00000259407.7	BAAT		22	0	0	0	22	0.0	0.0	1.0	NA	49.8587	0.0	no_CDS_signal
ENST00000260061.9	LRRC32		22	0	0	0	22	0.0	0.0	1.0	NA	50.2883	0.0	no_CDS_signal
ENST00000260113.7	PI15		22	0	0	0	22	0.0	0.0	1.0	NA	49.9557	0.0	no_CDS_signal
ENST00000260130.9	SDCBP		22	0	0	0	22	0.0	0.0	1.0	NA	51.58	0.0	no_CDS_signal
ENST00000260323.16	UNC13C		22	0	0	0	22	0.0	0.0	1.0	NA	49.7091	0.0	no_CDS_signal
ENST00000260356.6	THBS1		22	0	0	0	22	0.0	0.0	1.0	NA	50.2308	0.0	no_CDS_signal
ENST00000260361.9	NDUFAF1		22	0	0	0	22	0.0	0.0	1.0	NA	51.4781	0.0	no_CDS_signal
ENST00000260502.11	BCAR3		22	0	0	0	22	0.0	0.0	1.0	NA	51.5665	0.0	no_CDS_signal
ENST00000260505.13	TTLL7		22	0	0	0	22	0.0	0.0	1.0	NA	50.3779	0.0	no_CDS_signal
ENST00000260508.9	KYAT3		22	0	0	0	22	0.0	0.0	1.0	NA	50.4297	0.0	no_CDS_signal
ENST00000260526.11	ARHGAP29		22	0	0	0	22	0.0	0.0	1.0	NA	50.3336	0.0	no_CDS_signal
ENST00000260702.4	LOXL4		22	0	0	0	22	0.0	0.0	1.0	NA	50.6183	0.0	no_CDS_signal
ENST00000260743.10	CALHM2		22	0	0	0	22	0.0	0.0	1.0	NA	51.4241	0.0	no_CDS_signal
ENST00000260810.10	TOPBP1		22	0	0	0	22	0.0	0.0	1.0	NA	51.418	0.0	no_CDS_signal
ENST00000260952.9	ASNSD1		22	0	0	0	22	0.0	0.0	1.0	NA	51.4436	0.0	no_CDS_signal
ENST00000260953.10	METTL5		22	0	0	0	22	0.0	0.0	1.0	NA	48.299	0.0	no_CDS_signal
ENST00000261070.7	COX17		22	0	0	0	22	0.0	0.0	1.0	NA	51.3686	0.0	no_CDS_signal
ENST00000261168.9	ATF7IP		22	0	0	0	22	0.0	0.0	1.0	NA	51.5908	0.0	no_CDS_signal
ENST00000261191.12	INTS13		22	0	0	0	22	0.0	0.0	1.0	NA	51.5832	0.0	no_CDS_signal
ENST00000261192.12	BCAT1		22	0	0	0	22	0.0	0.0	1.0	NA	51.5909	0.0	no_CDS_signal
ENST00000261205.9	SYT1		22	0	0	0	22	0.0	0.0	1.0	NA	50.429	0.0	no_CDS_signal
ENST00000261211.8	CDK17		22	0	0	0	22	0.0	0.0	1.0	NA	50.5038	0.0	no_CDS_signal
ENST00000261250.8	FERRY3		22	0	0	0	22	0.0	0.0	1.0	NA	50.531	0.0	no_CDS_signal
ENST00000261332.11	ZNF24		22	0	0	0	22	0.0	0.0	1.0	NA	49.9895	0.0	no_CDS_signal
ENST00000261353.9	YPEL5		22	0	0	0	22	0.0	0.0	1.0	NA	51.213	0.0	no_CDS_signal
ENST00000261368.13	SNCAIP		22	0	0	0	22	0.0	0.0	1.0	NA	51.5481	0.0	no_CDS_signal
ENST00000261377.11	REXO5		22	0	0	0	22	0.0	0.0	1.0	NA	51.5834	0.0	no_CDS_signal
ENST00000261401.8	CORO1C		22	0	0	0	22	0.0	0.0	1.0	NA	50.7596	0.0	no_CDS_signal
ENST00000261435.11	N4BP2		22	0	0	0	22	0.0	0.0	1.0	NA	50.1781	0.0	no_CDS_signal
ENST00000261464.10	TRAF5		22	0	0	0	22	0.0	0.0	1.0	NA	50.7249	0.0	no_CDS_signal
ENST00000261499.11	B9D1		22	0	0	0	22	0.0	0.0	1.0	NA	54.2604	0.0	no_CDS_signal
ENST00000261507.11	MSMO1		22	0	0	0	22	0.0	0.0	1.0	NA	51.2036	0.0	no_CDS_signal
ENST00000261520.9	ICE2		22	0	0	0	22	0.0	0.0	1.0	NA	50.2233	0.0	no_CDS_signal
ENST00000261681.9	PALS1		22	0	0	0	22	0.0	0.0	1.0	NA	50.5412	0.0	no_CDS_signal
ENST00000261740.7	TRPV4		22	0	0	0	22	0.0	0.0	1.0	NA	51.5853	0.0	no_CDS_signal
ENST00000261749.11	ZFAND6		22	0	0	0	22	0.0	0.0	1.0	NA	51.4577	0.0	no_CDS_signal
ENST00000261800.6	FAT2		22	0	0	0	22	0.0	0.0	1.0	NA	51.592	0.0	no_CDS_signal
ENST00000261845.7	MAPK6		22	0	0	0	22	0.0	0.0	1.0	NA	50.1139	0.0	no_CDS_signal
ENST00000261858.7	GLCE		22	0	0	0	22	0.0	0.0	1.0	NA	50.1472	0.0	no_CDS_signal
ENST00000261862.8	THSD4		22	0	0	0	22	0.0	0.0	1.0	NA	50.0519	0.0	no_CDS_signal
ENST00000261867.5	SLC30A4		22	0	0	0	22	0.0	0.0	1.0	NA	49.9418	0.0	no_CDS_signal
ENST00000261881.9	TIPIN		22	0	0	0	22	0.0	0.0	1.0	NA	51.4579	0.0	no_CDS_signal
ENST00000261892.11	SLC24A1		22	0	0	0	22	0.0	0.0	1.0	NA	51.5892	0.0	no_CDS_signal
ENST00000261944.10	CDHR2		22	0	0	0	22	0.0	0.0	1.0	NA	50.3837	0.0	no_CDS_signal
ENST00000262031.10	RBMS2		22	0	0	0	22	0.0	0.0	1.0	NA	50.2221	0.0	no_CDS_signal
ENST00000262053.8	ATF1		22	0	0	0	22	0.0	0.0	1.0	NA	51.4855	0.0	no_CDS_signal
ENST00000262094.10	RAB27B		22	0	0	0	22	0.0	0.0	1.0	NA	49.9328	0.0	no_CDS_signal
ENST00000262133.11	RBL2		22	0	0	0	22	0.0	0.0	1.0	NA	51.5781	0.0	no_CDS_signal
ENST00000262146.9	MTFR1		22	0	0	0	22	0.0	0.0	1.0	NA	51.5454	0.0	no_CDS_signal
ENST00000262160.11	SMAD2		22	0	0	0	22	0.0	0.0	1.0	NA	49.4877	0.0	no_CDS_signal
ENST00000262215.8	ARFGEF1		22	0	0	0	22	0.0	0.0	1.0	NA	51.5902	0.0	no_CDS_signal
ENST00000262244.6	MOB3B		22	0	0	0	22	0.0	0.0	1.0	NA	49.967	0.0	no_CDS_signal
ENST00000262291.9	VMP1		22	0	0	0	22	0.0	0.0	1.0	NA	50.9972	0.0	no_CDS_signal
ENST00000262293.9	PRR11		22	0	0	0	22	0.0	0.0	1.0	NA	50.434	0.0	no_CDS_signal
ENST00000262300.13	PKMYT1		22	0	0	0	22	0.0	0.0	1.0	NA	51.5489	0.0	no_CDS_signal
ENST00000262319.11	TELO2		22	0	0	0	22	0.0	0.0	1.0	NA	51.5855	0.0	no_CDS_signal
ENST00000262462.9	SLC27A6		22	0	0	0	22	0.0	0.0	1.0	NA	50.8524	0.0	no_CDS_signal
ENST00000262506.8	CSNK2A2		22	0	0	0	22	0.0	0.0	1.0	NA	51.4592	0.0	no_CDS_signal
ENST00000262519.14	SETD1A		22	0	0	0	22	0.0	0.0	1.0	NA	50.1878	0.0	no_CDS_signal
ENST00000262580.9	GSDMD		22	0	0	0	22	0.0	0.0	1.0	NA	51.4578	0.0	no_CDS_signal
ENST00000262605.9	TTPAL		22	0	0	0	22	0.0	0.0	1.0	NA	49.9967	0.0	no_CDS_signal
ENST00000262717.9	CDH20		22	0	0	0	22	0.0	0.0	1.0	NA	50.6334	0.0	no_CDS_signal
ENST00000262764.11	PGS1		22	0	0	0	22	0.0	0.0	1.0	NA	51.5815	0.0	no_CDS_signal
ENST00000262839.3	TRPC5		22	0	0	0	22	0.0	0.0	1.0	NA	49.6692	0.0	no_CDS_signal
ENST00000262854.11	HUWE1		22	0	0	0	22	0.0	0.0	1.0	NA	51.592	0.0	no_CDS_signal
ENST00000262890.8	PAFAH1B3		22	0	0	0	22	0.0	0.0	1.0	NA	51.4456	0.0	no_CDS_signal
ENST00000262894.11	ZNF225		22	0	0	0	22	0.0	0.0	1.0	NA	50.2544	0.0	no_CDS_signal
ENST00000262960.14	DPP9		22	0	0	0	22	0.0	0.0	1.0	NA	51.5875	0.0	no_CDS_signal
ENST00000262965.12	TCF3		22	0	0	0	22	0.0	0.0	1.0	NA	51.4928	0.0	no_CDS_signal
ENST00000262990.9	ZNF330		22	0	0	0	22	0.0	0.0	1.0	NA	51.0798	0.0	no_CDS_signal
ENST00000262992.9	INPP4B		22	0	0	0	22	0.0	0.0	1.0	NA	51.5527	0.0	no_CDS_signal
ENST00000263056.6	MAP3K8		22	0	0	0	22	0.0	0.0	1.0	NA	50.9049	0.0	no_CDS_signal
ENST00000263066.11	LDB3		22	0	0	0	22	0.0	0.0	1.0	NA	51.4774	0.0	no_CDS_signal
ENST00000263080.3	ASPA		22	0	0	0	22	0.0	0.0	1.0	NA	50.101	0.0	no_CDS_signal
ENST00000263095.10	ZNF264		22	0	0	0	22	0.0	0.0	1.0	NA	49.6824	0.0	no_CDS_signal
ENST00000263119.10	CABIN1		22	0	0	0	22	0.0	0.0	1.0	NA	51.5901	0.0	no_CDS_signal
ENST00000263125.10	PRKCQ		22	0	0	0	22	0.0	0.0	1.0	NA	51.5854	0.0	no_CDS_signal
ENST00000263181.7	KIF18A		22	0	0	0	22	0.0	0.0	1.0	NA	50.716	0.0	no_CDS_signal
ENST00000263182.8	BBOX1		22	0	0	0	22	0.0	0.0	1.0	NA	51.0799	0.0	no_CDS_signal
ENST00000263201.7	CDC45		22	0	0	0	22	0.0	0.0	1.0	NA	51.9233	0.0	no_CDS_signal
ENST00000263207.8	ARVCF		22	0	0	0	22	0.0	0.0	1.0	NA	51.5871	0.0	no_CDS_signal
ENST00000263246.8	PACSIN2		22	0	0	0	22	0.0	0.0	1.0	NA	50.693	0.0	no_CDS_signal
ENST00000263266.4	FAM83E		22	0	0	0	22	0.0	0.0	1.0	NA	50.3593	0.0	no_CDS_signal
ENST00000263339.4	IL1A		22	0	0	0	22	0.0	0.0	1.0	NA	51.4601	0.0	no_CDS_signal
ENST00000263369.4	MIA		22	0	0	0	22	0.0	0.0	1.0	NA	51.3725	0.0	no_CDS_signal
ENST00000263464.9	BIRC3		22	0	0	0	22	0.0	0.0	1.0	NA	49.8413	0.0	no_CDS_signal
ENST00000263519.5	ATP2B3		22	0	0	0	22	0.0	0.0	1.0	NA	51.5518	0.0	no_CDS_signal
ENST00000263563.7	PALD1		22	0	0	0	22	0.0	0.0	1.0	NA	50.3864	0.0	no_CDS_signal
ENST00000263620.8	ARID3A		22	0	0	0	22	0.0	0.0	1.0	NA	49.8409	0.0	no_CDS_signal
ENST00000263629.9	MTIF2		22	0	0	0	22	0.0	0.0	1.0	NA	51.5828	0.0	no_CDS_signal
ENST00000263650.12	OSBPL5		22	0	0	0	22	0.0	0.0	1.0	NA	50.6247	0.0	no_CDS_signal
ENST00000263655.4	CNRIP1		22	0	0	0	22	0.0	0.0	1.0	NA	51.4175	0.0	no_CDS_signal
ENST00000263665.7	CNTN3		22	0	0	0	22	0.0	0.0	1.0	NA	50.2899	0.0	no_CDS_signal
ENST00000263713.10	EPB41L5		22	0	0	0	22	0.0	0.0	1.0	NA	49.8956	0.0	no_CDS_signal
ENST00000263733.5	FAM20B		22	0	0	0	22	0.0	0.0	1.0	NA	50.0468	0.0	no_CDS_signal
ENST00000263867.9	CAPG		22	0	0	0	22	0.0	0.0	1.0	NA	52.9562	0.0	no_CDS_signal
ENST00000263895.9	RND3		22	0	0	0	22	0.0	0.0	1.0	NA	50.7275	0.0	no_CDS_signal
ENST00000263925.8	LNX1		22	0	0	0	22	0.0	0.0	1.0	NA	50.2898	0.0	no_CDS_signal
ENST00000263955.9	STK17B		22	0	0	0	22	0.0	0.0	1.0	NA	50.1461	0.0	no_CDS_signal
ENST00000264010.10	CTCF		22	0	0	0	22	0.0	0.0	1.0	NA	50.6053	0.0	no_CDS_signal
ENST00000264021.8	IFT46		22	0	0	0	22	0.0	0.0	1.0	NA	51.4561	0.0	no_CDS_signal
ENST00000264042.8	FARP2		22	0	0	0	22	0.0	0.0	1.0	NA	51.5523	0.0	no_CDS_signal
ENST00000264094.8	LOXL3		22	0	0	0	22	0.0	0.0	1.0	NA	51.4819	0.0	no_CDS_signal
ENST00000264126.9	GPSM2		22	0	0	0	22	0.0	0.0	1.0	NA	50.1044	0.0	no_CDS_signal
ENST00000264151.10	OSGEPL1		22	0	0	0	22	0.0	0.0	1.0	NA	51.5787	0.0	no_CDS_signal
ENST00000264170.9	KYNU		22	0	0	0	22	0.0	0.0	1.0	NA	49.6525	0.0	no_CDS_signal
ENST00000264249.8	CHST10		22	0	0	0	22	0.0	0.0	1.0	NA	50.8126	0.0	no_CDS_signal
ENST00000264257.7	IL1RL2		22	0	0	0	22	0.0	0.0	1.0	NA	51.5829	0.0	no_CDS_signal
ENST00000264312.12	OCIAD1		22	0	0	0	22	0.0	0.0	1.0	NA	51.4597	0.0	no_CDS_signal
ENST00000264399.6	PRKG2		22	0	0	0	22	0.0	0.0	1.0	NA	50.213	0.0	no_CDS_signal
ENST00000264409.5	GPAT3		22	0	0	0	22	0.0	0.0	1.0	NA	50.8531	0.0	no_CDS_signal
ENST00000264428.9	GLRB		22	0	0	0	22	0.0	0.0	1.0	NA	50.7663	0.0	no_CDS_signal
ENST00000264434.7	C2orf42		22	0	0	0	22	0.0	0.0	1.0	NA	51.0601	0.0	no_CDS_signal
ENST00000264436.9	ADD2		22	0	0	0	22	0.0	0.0	1.0	NA	49.9555	0.0	no_CDS_signal
ENST00000264454.8	SEC22C		22	0	0	0	22	0.0	0.0	1.0	NA	50.0049	0.0	no_CDS_signal
ENST00000264485.11	SLC4A4		22	0	0	0	22	0.0	0.0	1.0	NA	51.5525	0.0	no_CDS_signal
ENST00000264657.10	STAT3		22	0	0	0	22	0.0	0.0	1.0	NA	51.5695	0.0	no_CDS_signal
ENST00000264669.10	FASTKD3		22	0	0	0	22	0.0	0.0	1.0	NA	51.1135	0.0	no_CDS_signal
ENST00000264677.9	SERPINI2		22	0	0	0	22	0.0	0.0	1.0	NA	51.4547	0.0	no_CDS_signal
ENST00000264690.11	KLKB1		22	0	0	0	22	0.0	0.0	1.0	NA	51.5812	0.0	no_CDS_signal
ENST00000264720.8	GTF3C2		22	0	0	0	22	0.0	0.0	1.0	NA	51.5862	0.0	no_CDS_signal
ENST00000264735.4	PLAAT1		22	0	0	0	22	0.0	0.0	1.0	NA	53.4461	0.0	no_CDS_signal
ENST00000264771.9	TMEM175		22	0	0	0	22	0.0	0.0	1.0	NA	51.8287	0.0	no_CDS_signal
ENST00000264790.7	MMRN1		22	0	0	0	22	0.0	0.0	1.0	NA	50.1842	0.0	no_CDS_signal
ENST00000264956.11	EVC		22	0	0	0	22	0.0	0.0	1.0	NA	51.5516	0.0	no_CDS_signal
ENST00000264972.10	ZAP70		22	0	0	0	22	0.0	0.0	1.0	NA	51.5821	0.0	no_CDS_signal
ENST00000264982.8	CEP70		22	0	0	0	22	0.0	0.0	1.0	NA	51.5832	0.0	no_CDS_signal
ENST00000265026.8	MAP3K13		22	0	0	0	22	0.0	0.0	1.0	NA	49.8243	0.0	no_CDS_signal
ENST00000265029.8	FETUB		22	0	0	0	22	0.0	0.0	1.0	NA	51.8072	0.0	no_CDS_signal
ENST00000265100.6	RPL26L1	ribosomal_protein_L	22	0	0	0	22	0.0	0.0	1.0	NA	51.4435	0.0	no_CDS_signal
ENST00000265109.8	RAI14		22	0	0	0	22	0.0	0.0	1.0	NA	51.5504	0.0	no_CDS_signal
ENST00000265140.10	SLF1		22	0	0	0	22	0.0	0.0	1.0	NA	51.551	0.0	no_CDS_signal
ENST00000265192.9	PAIP2		22	0	0	0	22	0.0	0.0	1.0	NA	51.4659	0.0	no_CDS_signal
ENST00000265239.11	DRC9		22	0	0	0	22	0.0	0.0	1.0	NA	51.3499	0.0	no_CDS_signal
ENST00000265294.9	GABRP		22	0	0	0	22	0.0	0.0	1.0	NA	50.8402	0.0	no_CDS_signal
ENST00000265295.9	SPDL1		22	0	0	0	22	0.0	0.0	1.0	NA	51.5827	0.0	no_CDS_signal
ENST00000265304.11	SSBP1		22	0	0	0	22	0.0	0.0	1.0	NA	51.4136	0.0	no_CDS_signal
ENST00000265333.8	VDAC1		22	0	0	0	22	0.0	0.0	1.0	NA	51.5781	0.0	no_CDS_signal
ENST00000265343.10	AFF4		22	0	0	0	22	0.0	0.0	1.0	NA	50.1341	0.0	no_CDS_signal
ENST00000265348.9	CUL7		22	0	0	0	22	0.0	0.0	1.0	NA	51.5888	0.0	no_CDS_signal
ENST00000265362.9	SEMA3A		22	0	0	0	22	0.0	0.0	1.0	NA	50.1351	0.0	no_CDS_signal
ENST00000265382.8	PIP5K1B		22	0	0	0	22	0.0	0.0	1.0	NA	50.8265	0.0	no_CDS_signal
ENST00000265394.10	CPVL		22	0	0	0	22	0.0	0.0	1.0	NA	51.5801	0.0	no_CDS_signal
ENST00000265440.12	TFEC		22	0	0	0	22	0.0	0.0	1.0	NA	49.9826	0.0	no_CDS_signal
ENST00000265498.6	MGST2		22	0	0	0	22	0.0	0.0	1.0	NA	51.422	0.0	no_CDS_signal
ENST00000265517.10	MTTP		22	0	0	0	22	0.0	0.0	1.0	NA	50.5447	0.0	no_CDS_signal
ENST00000265523.9	BLVRA		22	0	0	0	22	0.0	0.0	1.0	NA	51.4477	0.0	no_CDS_signal
ENST00000265563.13	PRKAR2A		22	0	0	0	22	0.0	0.0	1.0	NA	50.0689	0.0	no_CDS_signal
ENST00000265565.10	SCAP		22	0	0	0	22	0.0	0.0	1.0	NA	51.5874	0.0	no_CDS_signal
ENST00000265602.11	AHI1		22	0	0	0	22	0.0	0.0	1.0	NA	51.5706	0.0	no_CDS_signal
ENST00000265641.10	CPT1A		22	0	0	0	22	0.0	0.0	1.0	NA	51.5506	0.0	no_CDS_signal
ENST00000265827.8	ZNF800		22	0	0	0	22	0.0	0.0	1.0	NA	51.5877	0.0	no_CDS_signal
ENST00000265854.12	MAD1L1		22	0	0	0	22	0.0	0.0	1.0	NA	51.1293	0.0	no_CDS_signal
ENST00000265866.12	HNRNPH3		22	0	0	0	22	0.0	0.0	1.0	NA	51.263	0.0	no_CDS_signal
ENST00000265963.9	GTF2H1		22	0	0	0	22	0.0	0.0	1.0	NA	50.8611	0.0	no_CDS_signal
ENST00000266014.11	GLT8D1		22	0	0	0	22	0.0	0.0	1.0	NA	50.8191	0.0	no_CDS_signal
ENST00000266022.9	RBM6		22	0	0	0	22	0.0	0.0	1.0	NA	51.5862	0.0	no_CDS_signal
ENST00000266069.5	GID8		22	0	0	0	22	0.0	0.0	1.0	NA	50.2706	0.0	no_CDS_signal
ENST00000266546.11	CLSTN3		22	0	0	0	22	0.0	0.0	1.0	NA	50.5167	0.0	no_CDS_signal
ENST00000266742.9	NEDD1		22	0	0	0	22	0.0	0.0	1.0	NA	51.5682	0.0	no_CDS_signal
ENST00000266943.11	SLC46A3		22	0	0	0	22	0.0	0.0	1.0	NA	50.5949	0.0	no_CDS_signal
ENST00000266971.8	SUOX		22	0	0	0	22	0.0	0.0	1.0	NA	51.1053	0.0	no_CDS_signal
ENST00000267015.4	GPR84		22	0	0	0	22	0.0	0.0	1.0	NA	51.4555	0.0	no_CDS_signal
ENST00000267068.6	N4BP2L2		22	0	0	0	22	0.0	0.0	1.0	NA	51.4954	0.0	no_CDS_signal
ENST00000267082.10	ITGB7		22	0	0	0	22	0.0	0.0	1.0	NA	51.5505	0.0	no_CDS_signal
ENST00000267115.10	TMBIM6		22	0	0	0	22	0.0	0.0	1.0	NA	50.8665	0.0	no_CDS_signal
ENST00000267273.7	METTL21C		22	0	0	0	22	0.0	0.0	1.0	NA	51.468	0.0	no_CDS_signal
ENST00000268122.9	RHCG		22	0	0	0	22	0.0	0.0	1.0	NA	51.4597	0.0	no_CDS_signal
ENST00000268124.11	POLG		22	0	0	0	22	0.0	0.0	1.0	NA	51.4693	0.0	no_CDS_signal
ENST00000268125.10	RLBP1		22	0	0	0	22	0.0	0.0	1.0	NA	51.4569	0.0	no_CDS_signal
