database	cell_type	n_markers	n_markers_in_uf	n_markers_affected	frac_affected	affected_markers
CellMarker2	Cytotoxic NK cell	2	2	2	1.0	FCGR3A;PTPRC
CellMarker2	Cytotoxic T helper 1 cell	2	2	2	1.0	CXCR3;IFNG
CellMarker2	Cytotoxic natural killer cell	2	2	2	1.0	KLRF1;XCL1
CellMarker2	Cytotrophoblast	2	2	2	1.0	CEACAM1;FGF10
CellMarker2	Deep layer cell	2	2	2	1.0	BCL11B;TBR1
CellMarker2	Demyelinating macrophage	2	2	2	1.0	CD68;PTPRC
CellMarker2	Dermal papilla cell	2	2	2	1.0	ALPP;PROM1
CellMarker2	Differentiated effector T cell	2	2	2	1.0	CD4;FAS
CellMarker2	Differentiated keratinocyte	2	2	2	1.0	KRT1;KRT10
CellMarker2	Distal epithelial cell	2	2	2	1.0	NAPSA;SOX9
CellMarker2	Dividing cardiomyocyte	2	2	2	1.0	CENPF;TNNT2
CellMarker2	Double-negative T cell	3	2	2	1.0	CD3E;PTPRC
CellMarker2	Double-negative memory B cell	2	2	2	1.0	CD19;CD27
CellMarker2	Ductal epithelial cell	2	2	2	1.0	CLDN1;S100A14
CellMarker2	EMT cancer stem cell	2	2	2	1.0	CD44;EPCAM
CellMarker2	Early activated CD4+ T cell	2	2	2	1.0	CD4;IL2RA
CellMarker2	Early activated CD8+ T cell	2	2	2	1.0	CD8A;IL2RA
CellMarker2	Early effector T cell	2	2	2	1.0	CD3D;GZMK
CellMarker2	Early erythrocyte	2	2	2	1.0	BPGM;GYPA
CellMarker2	Early myeloid cell	2	2	2	1.0	ANPEP;IL3RA
CellMarker2	Early myoblast	2	2	2	1.0	MYF5;PAX7
CellMarker2	Early secretory cell	2	2	2	1.0	SCGB1A1;WFDC2
CellMarker2	Early-erythroblast	2	2	2	1.0	AHSP;TMEM14C
CellMarker2	Ectoderm cell	2	2	2	1.0	NCAM1;NOTCH1
CellMarker2	Effector (EMRA) CD8+ T cell	2	2	2	1.0	CCR7;CD27
CellMarker2	Ependymal-like cell	2	2	2	1.0	CD36;TEKT1
CellMarker2	Epiblast-like cell	2	2	2	1.0	POU5F1;SOX2
CellMarker2	Epidermal progenitor cell	2	2	2	1.0	TP63;WNT6
CellMarker2	Epidermis cell	2	2	2	1.0	KRT19;WNT6
CellMarker2	Epithelial-mesenchymal transition cancer stem cell	2	2	2	1.0	ALDH1A1;ALDH1A3
CellMarker2	Esophageal stem cell	2	2	2	1.0	COL17A1;KRT15
CellMarker2	Exhasuted CD8+ T cell	2	2	2	1.0	ENTPD1;ITGAE
CellMarker2	Exhausted CD8 + T cell	2	2	2	1.0	HAVCR2;PDCD1
CellMarker2	Extravillous trophoblast cell	2	2	2	1.0	HLA-G;PAPPA2
CellMarker2	Fat cell	2	2	2	1.0	CEBPA;PPARG
CellMarker2	Fibroblastic reticular cell	2	2	2	1.0	CCL21;PDPN
CellMarker2	Fibrous astrocyte	2	2	2	1.0	GFAP;NAV2
CellMarker2	Foetal endothelial cell	2	2	2	1.0	CD34;PECAM1
CellMarker2	Follicular T helper-like memory cell	2	2	2	1.0	CXCR5;PDCD1
CellMarker2	Foxp3+IL-17+ T cell	2	2	2	1.0	FOXP3;IL17A
CellMarker2	Frontal cortex cell	2	2	2	1.0	GRP;SEMA3E
CellMarker2	GZMK CD8 cell	2	2	2	1.0	CD8A;GZMK
CellMarker2	Gamma cell	2	2	2	1.0	PPY;SST
CellMarker2	Germinal stem cell	2	2	2	1.0	DDX4;IFITM3
CellMarker2	Germline stem cell	2	2	2	1.0	DDX4;IFITM3
CellMarker2	Gland cell	2	2	2	1.0	MUC5B;TFF3
CellMarker2	Gland ductal cell	2	2	2	1.0	KRT23;KRT7
CellMarker2	Gland mucous cell	2	2	2	1.0	MUC6;TFF2
CellMarker2	Granulocyte-monocyte progenitor cell(GMP)	2	2	2	1.0	AZU1;MPO
CellMarker2	H1 embryonic stem cell	2	2	2	1.0	DNMT3B;SOX2
CellMarker2	HES1High progenitor cell	2	2	2	1.0	ALDH1A3;PLXDC1
CellMarker2	Haematopoietic progenitor cell	2	2	2	1.0	CD34;THY1
CellMarker2	Helper innate lymphoid cell	2	2	2	1.0	IL7R;KLRB1
CellMarker2	Hepatic progenitor-like cell	2	2	2	1.0	ANPEP;PROM1
CellMarker2	Hillock cell	2	2	2	1.0	KRT13;KRT4
CellMarker2	Hypoblast-like cell	2	2	2	1.0	COL4A1;GATA6
CellMarker2	IgA memory B cell	3	2	2	1.0	CD27;MS4A1
CellMarker2	Immature cortical thymic epithelial cell	2	2	2	1.0	CCN2;ZBED2
CellMarker2	Immature endothelial cell	2	2	2	1.0	CD34;PECAM1
CellMarker2	Immature glial cell	2	2	2	1.0	FABP7;SLC1A3
CellMarker2	Immature medullary thymic epithelial cell	2	2	2	1.0	ASCL1;INSM1
CellMarker2	Immune oligodendroglial cell(imOLG)	2	2	2	1.0	APOE;CD74
CellMarker2	Immuneendothelial cell	2	2	2	1.0	CCL5;CXCL13
CellMarker2	Immunoregulatory natural killer cell	2	2	2	1.0	NCAM1;PTPRC
CellMarker2	Immunosuppressive neutrophil	2	2	2	1.0	ANXA1;ARG1
CellMarker2	Indistinct epithelial cell	2	2	2	1.0	KRT19;WFDC2
CellMarker2	Inflammatory cell	2	2	2	1.0	CD34;PTPRC
CellMarker2	Inflammatory fibroblast	2	2	2	1.0	CHI3L1;TIMP1
CellMarker2	Innate lymphoid cell 1	2	2	2	1.0	IL2;TBX21
CellMarker2	Innate lymphoid cell Type 2	2	2	2	1.0	CCR4;KLRB1
CellMarker2	Inner Cell	2	2	2	1.0	GATA3;KRT7
CellMarker2	Intermediate mesoderm cell	2	2	2	1.0	HOXD11;WT1
CellMarker2	Intrinsic primary afferent neuron	2	2	2	1.0	CALB2;SST
CellMarker2	Isthmus cell	2	2	2	1.0	MKI67;STMN1
CellMarker2	KIR + RA + T cell	2	2	2	1.0	CD8A;GEM
CellMarker2	Keratinocyte progenitor cell	2	2	2	1.0	ABCG2;CD34
CellMarker2	LTF granulocyte	2	2	2	1.0	CAMP;LTF
CellMarker2	Lake et al.Science.In1	2	2	2	1.0	CNR1;SDK2
CellMarker2	Langerin-positive dendritic cell	2	2	2	1.0	CD1A;CD207
CellMarker2	Late neuronal progenitor cell	2	2	2	1.0	ASCL1;PAX6
CellMarker2	Lateral ganglionic eminence cell	2	2	2	1.0	MEIS2;ZFHX3
CellMarker2	Leptomeningeal cell	2	2	2	1.0	COL1A1;LUM
CellMarker2	Leukemia stem cell	2	2	2	1.0	IL1RAP;IL3RA
CellMarker2	Leukemic progenitor cell	2	2	2	1.0	CD34;CD38
CellMarker2	Live CD19+ cell	2	2	2	1.0	CD27;CD38
CellMarker2	Lobe cell	2	2	2	1.0	CRP;SAA1
CellMarker2	Lymph vessel cell	2	2	2	1.0	PDPN;VEGFC
CellMarker2	MPO granulocyte	2	2	2	1.0	AZU1;MPO
CellMarker2	Macrophage-dendritic cell progenitor cell	2	2	2	1.0	CCR2;CSF1R
CellMarker2	Mait-like cell	2	2	2	1.0	KLRB1;SLC4A10
CellMarker2	Malignant stem cell	2	2	2	1.0	IL1RAP;IL3RA
CellMarker2	Mantle B cell	2	2	2	1.0	CD27;TNFRSF13B
CellMarker2	Mantle cell lymphoma (MCL) cell	2	2	2	1.0	BCR;MYC
CellMarker2	Mast progenitor cell	2	2	2	1.0	CLC;MS4A2
CellMarker2	Mature adipocyte	2	2	2	1.0	LIPE;SLC2A4
CellMarker2	Mature medullary thymic epithelial cell	2	2	2	1.0	GP2;TSPAN8
CellMarker2	Mature naive B cell	2	2	2	1.0	CD38;FCER2
CellMarker2	Medial ganglionic eminence precursor cell	2	2	2	1.0	LHX6;NKX2-1
CellMarker2	Medullary thymus epithelial cell	2	2	2	1.0	CDR2;PTPRC
CellMarker2	Megakaryocyte-erythroid-mast cell progenitor cell	2	2	2	1.0	GATA1;GATA2
CellMarker2	Melanocytes and Schwann cell	2	2	2	1.0	CDH19;MLANA
CellMarker2	Memory CD8+ T Cell	2	2	2	1.0	CD27;CD8A
CellMarker2	Meningeal cell	2	2	2	1.0	COL11A2;PDGFRB
CellMarker2	Microglial-specific cell	2	2	2	1.0	CX3CR1;P2RY12
CellMarker2	Microglial cell	2	2	2	1.0	OLFML3;TMEM119
CellMarker2	Microglia‐like cell	2	2	2	1.0	ITGAM;LCP1
CellMarker2	Microvascular cell	2	2	2	1.0	CA4;PRX
CellMarker2	Midbrain floorplate progenitor cell	2	2	2	1.0	FOXA2;LMX1A
CellMarker2	Migrating cancer stem cell	2	2	2	1.0	CDCP1;MPL
CellMarker2	Migrating dendritic cell	2	2	2	1.0	CCL19;CCR7
CellMarker2	Migratory dendritic cell	2	2	2	1.0	CCR7;PDCD1LG2
CellMarker2	Monocyte Myeloid-derived suppressor cell (M-MDSC)	2	2	2	1.0	CD14;CD33
CellMarker2	Monocyte-dendritic cell progenitor cell	2	2	2	1.0	CCR2;CSF1R
CellMarker2	Monocytic myeloid-derived suppressor cell	2	2	2	1.0	CD14;CD33
CellMarker2	Mucosa-associated invariant CD4+ T cell	2	2	2	1.0	CD4;KLRB1
CellMarker2	Mucosa-associated invariant CD8+ T cell	2	2	2	1.0	CD8A;KLRB1
CellMarker2	Mucous pit cell	2	2	2	1.0	MUC5AC;TFF1
CellMarker2	Mucous-ciliated cell	2	2	2	1.0	FOXJ1;MUC5AC
CellMarker2	Muscularis cell	2	2	2	1.0	ACTA2;TAGLN
CellMarker2	Myelinating schwann cell	2	2	2	1.0	MBP;MPZ
CellMarker2	Myelo-monocytic cell	2	2	2	1.0	CD14;CD33
CellMarker2	Myofibroblastic cancer-associated fibroblast	2	2	2	1.0	ACTA2;TAGLN
CellMarker2	NK and T cell	2	2	2	1.0	CCL5;CD3D
CellMarker2	Naive 1 progenitor cell	2	2	2	1.0	CD44;ITGB2
CellMarker2	Naive cytotoxic T cell	2	2	2	1.0	CD3D;CD8A
CellMarker2	Natural killer CD4+ T cell	2	2	2	1.0	CD4;KLRB1
CellMarker2	Natural killer CD8+ T cell	2	2	2	1.0	CD8A;KLRB1
CellMarker2	Natural killer T(NKT)-like cell	2	2	2	1.0	CD3E;KLRF1
CellMarker2	Natural memory B cell	2	2	2	1.0	CD19;CD27
CellMarker2	Naïve or central memory  T cell	2	2	2	1.0	CCR7;SELL
CellMarker2	Neural Crest (NC) cell	2	2	2	1.0	MPZ;SOX10
CellMarker2	Neural crest-derived cell	2	2	2	1.0	MAFB;MSX1
CellMarker2	Neutrophil lineage	2	2	2	1.0	CSF3R;CXCR2
CellMarker2	Non class-switched memory B cell	2	2	2	1.0	CD19;CD27
CellMarker2	Non-malignant epithelial cell	2	2	2	1.0	KRT14;KRT5
CellMarker2	Non-switched memory B cell	2	2	2	1.0	CD19;CD27
CellMarker2	Noval lymphangioleiomyomatosis cell	2	2	2	1.0	KCNAB1;PALLD
CellMarker2	Oligodendrocyte‐like cell	2	2	2	1.0	FTH1;LAMP2
CellMarker2	Oligodendroglial cell	2	2	2	1.0	OLIG1;OLIG2
CellMarker2	OxPhos monocyte	2	2	2	1.0	MALAT1;NEAT1
CellMarker2	PD-1hi Regulatory B cell	2	2	2	1.0	CD27;CD5
CellMarker2	PDX1+ pancreatic progenitor cell	2	2	2	1.0	CD24;PDX1
CellMarker2	PROM1High progenitor cell	2	2	2	1.0	ARMC9;CCBE1
CellMarker2	Pan-reactive astrocyte	2	2	2	1.0	CD44;HSPB1
CellMarker2	Pan‐T cell	2	2	2	1.0	CD3D;CD3E
CellMarker2	Paraxial mesoderm cell	2	2	2	1.0	PAX3;PAX7
CellMarker2	Pharyngeal arch mesenchyme cell	2	2	2	1.0	DLX4;POSTN
CellMarker2	Plasmablast like cell	2	2	2	1.0	CD19;CD38
CellMarker2	Polymorphonuclear myeloid-derived suppressor cell	2	2	2	1.0	CD33;FUT4
CellMarker2	Polyploid giant cancer cell	2	2	2	1.0	CD44;PROM1
CellMarker2	Portal vein epithelial cell	2	2	2	1.0	CD200;CD63
CellMarker2	Positive mesenchymal stem cell	2	2	2	1.0	NT5E;THY1
CellMarker2	Posterior foregut cell	2	2	2	1.0	PDX1;SOX9
CellMarker2	Pre-T cell	2	2	2	1.0	CD5;CD7
CellMarker2	Pre-exhausted CD8+ T cell	2	2	2	1.0	GZMK;ZNF683
CellMarker2	Pre-tubular aggregate cell	2	2	2	1.0	LHX1;PAX8
CellMarker2	Preadipocyte	2	2	2	1.0	CD36;PECAM1
CellMarker2	Precursors CD8+ cell	2	2	2	1.0	CXCR5;TCF7
CellMarker2	Primitive erythrocyte	2	2	2	1.0	GYPA;HBE1
CellMarker2	Primitive streak cell	2	2	2	1.0	LHX1;MIXL1
CellMarker2	Primitive stromal cell	2	2	2	1.0	LEPR;PDGFRA
CellMarker2	Pro-tumor type-2 pericyte	2	2	2	1.0	ACTA2;RGS5
CellMarker2	Proangiogenic B cell	2	2	2	1.0	ITGA2;NT5E
CellMarker2	Proerythroblast	2	2	2	1.0	SPI1;TFRC
CellMarker2	Profiling cell	2	2	2	1.0	MKI67;TOP2A
CellMarker2	Proliferating stem cell	2	2	2	1.0	CD34;PAX5
CellMarker2	Proliferative T cell	2	2	2	1.0	CD3D;MKI67
CellMarker2	Proliferative cell (PC)	2	2	2	1.0	BIRC5;CDK1
CellMarker2	Proliferative fibrochondrocyte	2	2	2	1.0	COL1A1;FGF7
CellMarker2	Proliferative lymphocyte	2	2	2	1.0	MKI67;TUBA1B
CellMarker2	Proximal tubule (PT) cell	2	2	2	1.0	AQP1;PDZK1
CellMarker2	Reactive astrocyte	2	2	2	1.0	MMP13;MMP2
CellMarker2	Recent bone marrow B-cell emigrant(RBE)	2	2	2	1.0	CD38;MME
CellMarker2	Recent thymic T-cell emigrant	2	2	2	1.0	CCR7;PECAM1
CellMarker2	Regulatory CD25+ T cell	2	2	2	1.0	CD4;IL2RA
CellMarker2	Renal pelvic epithelial cell	2	2	2	1.0	KRT13;KRT4
CellMarker2	Renal progenitor cell	2	2	2	1.0	PAX2;PROM1
CellMarker2	Residual embryonic cell	2	2	2	1.0	KRT7;MUC4
CellMarker2	Respiratory ciliated cell	2	2	2	1.0	CFAP126;FOXJ1
CellMarker2	Respiratory gland progenitor cell	2	2	2	1.0	SCGB1A1;SOX9
CellMarker2	Resting T cell	2	2	2	1.0	SELL;TCF7
CellMarker2	Retina ganglion cell	2	2	2	1.0	POU4F1;SNCG
CellMarker2	Retinal Müller glia cell	2	2	2	1.0	DDIT4;DDIT4L
CellMarker2	Rosetting T cell	2	2	2	1.0	TOX;TOX2
CellMarker2	Secretory epithelial Cell	2	2	2	1.0	KRT8;OVGP1
CellMarker2	Secretory transient-amplifying cell	2	2	2	1.0	SOX4;STMN1
CellMarker2	Septum transversumal cell(STC)	2	2	2	1.0	NCAM1;PDGFRA
CellMarker2	Short-lived effector cell (SLEC)	2	2	2	1.0	CX3CR1;KLRG1
CellMarker2	Sinusoidal cell	2	2	2	1.0	CLEC4M;ITGB1
CellMarker2	Squamous epithelial cell	2	2	2	1.0	CTSA;KRT5
CellMarker2	Stem-like CD8+ T cell	2	2	2	1.0	CD28;CXCR5
CellMarker2	Stem-like cell	2	2	2	1.0	EZH2;POU5F1
CellMarker2	Stromal progenitor cell	2	2	2	1.0	COL2A1;SFRP2
CellMarker2	Superpotent cancer stem cell	2	2	2	1.0	ALDH1A1;EPCAM
CellMarker2	Sweat gland cell	2	2	2	1.0	AQP5;DCD
CellMarker2	Switched memory B cell	2	2	2	1.0	CD19;CD27
CellMarker2	Systemic–venous endothelial cell	2	2	2	1.0	COL15A1;VWA1
CellMarker2	Sézary cell	2	2	2	1.0	CD7;DPP4
CellMarker2	T cell progenitor	2	2	2	1.0	HMGB2;MKI67
CellMarker2	T follicular helper cell	2	2	2	1.0	CXCR5;PDCD1
CellMarker2	TER cell	2	2	2	1.0	GYPA;TFRC
CellMarker2	TIM-1+ Regulatory B cell	2	2	2	1.0	CD38;CD5
CellMarker2	Theca cell	2	2	2	1.0	DCN;LUM
CellMarker2	Thick Ascending Limb cell	2	2	2	1.0	SLC12A1;UMOD
CellMarker2	Thymic emigrant cell	2	2	2	1.0	PECAM1;SELL
CellMarker2	Tip cell	2	2	2	1.0	CXCR4;DLL4
CellMarker2	Transitional basal progenitor cell	2	2	2	1.0	KRT5;KRT7
CellMarker2	Tuft-like cell	2	2	2	1.0	IL25;POU2F3
CellMarker2	Tumor-infiltrating CD8+ T cell	2	2	2	1.0	ENTPD1;PDCD1
CellMarker2	Tumor-reactive T cell	2	2	2	1.0	PDCD1;TNFRSF9
CellMarker2	Tumor-specific T cell	2	2	2	1.0	ENTPD1;ITGAE
CellMarker2	Type 17 T cell	2	2	2	1.0	CCR6;KLRB1
CellMarker2	Type A intercalated cell	2	2	2	1.0	AQP6;SLC4A1
CellMarker2	Type I pneumocyte	2	2	2	1.0	AQP5;TJP1
CellMarker2	Type II pneumocyte	3	2	2	1.0	ABCA3;SLC34A2
CellMarker2	Unswitched and switched memory B cell	2	2	2	1.0	CD19;CD27
CellMarker2	Upper layer cell	2	2	2	1.0	CUX1;POU3F2
CellMarker2	Vascular progenitor cell	2	2	2	1.0	KDR;KIT
CellMarker2	Vellus hair follicle cell	2	2	2	1.0	KRT6B;SOX9
CellMarker2	Ventricular cardiomyocyte	2	2	2	1.0	IRX4;TNNT2
CellMarker2	Ventricular radial glial cell	2	2	2	1.0	CCN2;FBXO32
CellMarker2	Venular endothelial cell	2	2	2	1.0	CD93;SELE
CellMarker2	White blood cell	2	2	2	1.0	AIF1;PTPRC
CellMarker2	White preadipocyte	2	2	2	1.0	CCL2;IL6
CellMarker2	lrNK cell	2	2	2	1.0	CXCR6;EOMES
CellMarker2	lymphatic endothelial cell	2	2	2	1.0	PDPN;PROX1
PanglaoDB	Glycinergic neurons	2	2	2	1.0	SLC32A1;SLC6A9
PanglaoDB	Hemangioblasts	3	2	2	1.0	ETV2;TAL1
PanglaoDB	Oxyphil cells	2	2	2	1.0	GCM2;SLC2A4
PanglaoDB	Pulmonary vascular smooth muscle cells	2	2	2	1.0	ANGPT1;PDGFRB
CellMarker2	A2 astrocyte	1	1	1	1.0	S100A10
CellMarker2	AIRE-enriched cell	1	1	1	1.0	CCR7
CellMarker2	Activated cell	1	1	1	1.0	CD38
CellMarker2	Activated naive CD8+ T cell	1	1	1	1.0	CD69
CellMarker2	Activated naive T cell	1	1	1	1.0	CD69
CellMarker2	Activated peripheral helper T cell	1	1	1	1.0	CD38
CellMarker2	Adipose multilineage-differentiating stress-enduring cell	1	1	1	1.0	THY1
CellMarker2	Adrenal gland cell	1	1	1	1.0	CYP11B2
CellMarker2	Adult neuronal stem cell	1	1	1	1.0	TNFRSF19
CellMarker2	Adult stem cell	1	1	1	1.0	TNFRSF19
CellMarker2	Aerocyte endothelial cell	1	1	1	1.0	SOSTDC1
CellMarker2	Age-associated B cell	1	1	1	1.0	ITGAX
CellMarker2	Airway basal cell	1	1	1	1.0	NRG1
CellMarker2	Alveolar epithelial progenitor cell	1	1	1	1.0	TM4SF1
CellMarker2	Amnion epithelial cell	1	1	1	1.0	NANOG
CellMarker2	Amnion‐like cell	1	1	1	1.0	HEY1
CellMarker2	Anterior midbrain cell	1	1	1	1.0	OTX2
CellMarker2	Anterior placode cell	1	1	1	1.0	OTX1
CellMarker2	Apical ectodermal ridge cell	1	1	1	1.0	FGF8
CellMarker2	Arterial endothelial cell	1	1	1	1.0	GJA5
CellMarker2	Astroglial progenitor cell	1	1	1	1.0	PBXIP1
CellMarker2	B progenitor cell	1	1	1	1.0	LTB
CellMarker2	Basal epithelial progenitor cell	1	1	1	1.0	FUT4
CellMarker2	Beige adipogenic precursor cell	1	1	1	1.0	EBF2
CellMarker2	Beta-like cell	1	1	1	1.0	CD9
CellMarker2	Blood vessel cell	1	1	1	1.0	PECAM1
CellMarker2	Border-associated macrophage	1	1	1	1.0	CD163
CellMarker2	Breast cancer stem-like cell	1	1	1	1.0	CD44
CellMarker2	Broad excitatory neuron	1	1	1	1.0	NEUROD6
CellMarker2	Bronchial vessel cell	1	1	1	1.0	COL15A1
CellMarker2	Brown adipogenic precursor cell	1	1	1	1.0	EBF2
CellMarker2	Bulge stem cell	1	1	1	1.0	CD200
CellMarker2	CD141+ myeloid dendritic cell	1	1	1	1.0	THBD
CellMarker2	CD1C+ dentritic cell	1	1	1	1.0	CD1C
CellMarker2	CD20+ B cell	1	1	1	1.0	MS4A1
CellMarker2	CD3/CD28-stimulated NK cell	1	1	1	1.0	GNLY
CellMarker2	CD3/CD28-stimulated T cell	1	1	1	1.0	ENO1
CellMarker2	CD34+ lympho-myeloid progenitor cell	1	1	1	1.0	DNTT
CellMarker2	CD4+ Terminally Differentiated Effector Memory Cell	1	1	1	1.0	CD4
CellMarker2	CD4+ cytotoxic T lymphocyte	1	1	1	1.0	FGFBP2
CellMarker2	CD4+ T helper 1 cell	1	1	1	1.0	CXCR3
CellMarker2	CD45+ immune cell	1	1	1	1.0	PTPRC
CellMarker2	CD5+ dendritic cell	1	1	1	1.0	CD5
CellMarker2	CD56+ natural killer cell	1	1	1	1.0	NKG7
CellMarker2	CD8+ T helper 1 cell	1	1	1	1.0	CXCR3
CellMarker2	CD8+ terminally differentiated effector memory re-expressing CD45RA T cell(CD8+ TEMRA)	1	1	1	1.0	CD8A
CellMarker2	CD8+ tissue-resident memory T cell	1	1	1	1.0	ITGAE
CellMarker2	CMP cell	1	1	1	1.0	TPSAB1
CellMarker2	Cajal-Retzius cell	1	1	1	1.0	RELN
CellMarker2	Cancer Stem cell	1	1	1	1.0	LGR5
CellMarker2	Cap mesenchymal cell	1	1	1	1.0	OSR1
CellMarker2	Cardiac precursor cell	1	1	1	1.0	MEF2C
CellMarker2	Cardiac-lineage stem cell	1	1	1	1.0	GATA4
CellMarker2	Cardiomyocyte progenitor cell	1	1	1	1.0	CD34
CellMarker2	Cardiovascular cell	1	1	1	1.0	ITGB4
CellMarker2	Caudal forebrain cell	1	1	1	1.0	OTX2
CellMarker2	Central memory T cell precursor	1	1	1	1.0	TCF7
CellMarker2	Central nervous system cell	1	1	1	1.0	PRKG1
CellMarker2	Chemo‐resistant cancer cell	1	1	1	1.0	PROM1
CellMarker2	Ciliary body cell	1	1	1	1.0	AQP1
CellMarker2	Ciliated airway epithelial cell	1	1	1	1.0	TPPP3
CellMarker2	Circulating memory T cell	1	1	1	1.0	CCR7
CellMarker2	Circulating plasma cell	1	1	1	1.0	PTPRC
CellMarker2	Circulating stem like cell	1	1	1	1.0	NANOG
CellMarker2	Circulating tumour cell (CTC)	1	1	1	1.0	CD46
CellMarker2	Clara cell	1	1	1	1.0	SCGB1A1
CellMarker2	Collecting Duct Principal Cell	1	1	1	1.0	GRHL2
CellMarker2	Colony-forming cell	1	1	1	1.0	ITGA6
CellMarker2	Conventional CD4+ T cell	1	1	1	1.0	CD4
CellMarker2	Corneal cell	1	1	1	1.0	FLG
CellMarker2	Corneal epithelial progenitor cell	1	1	1	1.0	ABCG2
CellMarker2	Corneal limbal stem cell	1	1	1	1.0	LGR5
CellMarker2	Cortical neuron	1	1	1	1.0	CUX1
CellMarker2	Cranial neural crest-derived mesenchymal cell	1	1	1	1.0	TWIST1
CellMarker2	Cross-presenting dendritic cell	1	1	1	1.0	CLEC9A
CellMarker2	Cytokine induced killer cell	1	1	1	1.0	NCAM1
CellMarker2	Cytotoxic Lymphocyte	1	1	1	1.0	CD8A
CellMarker2	Cytotoxic effector T cell	1	1	1	1.0	GZMH
CellMarker2	Cytotoxic effector memory T cell	1	1	1	1.0	CD8A
CellMarker2	Deep layer excitatory neuron	1	1	1	1.0	BCL11B
CellMarker2	Definitive zone cell	1	1	1	1.0	NCAM1
CellMarker2	Dentate granule cell	1	1	1	1.0	DCX
CellMarker2	Dentate gyrus granule cell	1	1	1	1.0	PROX1
CellMarker2	Dermal dendritic cell	1	1	1	1.0	CD1C
CellMarker2	Dermal fibroblast	1	1	1	1.0	TWIST2
CellMarker2	Dermal progenitor cell	1	1	1	1.0	TWIST2
CellMarker2	Descending thin limb cell	1	1	1	1.0	ITGB6
CellMarker2	Descending thin limb of LOH cell	1	1	1	1.0	PGAP1
CellMarker2	Developing corpus callosum cell	1	1	1	1.0	NRP1
CellMarker2	Differentiating progenitor cell	1	1	1	1.0	CDK6
CellMarker2	Disease-associated microglial cell	1	1	1	1.0	CD9
CellMarker2	Distal convoluted tubular cell	1	1	1	1.0	SLC12A3
CellMarker2	Dorsal cell	1	1	1	1.0	PAX6
CellMarker2	Dorsal forebrain progenitor cell	1	1	1	1.0	EMX1
CellMarker2	Ductal progenitor cell	1	1	1	1.0	SOX9
CellMarker2	Duodenal epithelial cell	1	1	1	1.0	PIGR
CellMarker2	EMRA CD4+ T cell	1	1	1	1.0	CD4
CellMarker2	EMT non-cancer stem cell(EMT non-CSC)	1	1	1	1.0	CD44
CellMarker2	Early B cell	1	1	1	1.0	DNTT
CellMarker2	Early endothelial cell	1	1	1	1.0	EMCN
CellMarker2	Early erythroid progenitor cell	1	1	1	1.0	GATA2
CellMarker2	Early hematopoietic cell	1	1	1	1.0	PROM1
CellMarker2	Early megakaryocyte progenitor cell	1	1	1	1.0	GATA2
CellMarker2	Early neutrophil	1	1	1	1.0	TFRC
CellMarker2	Early progenitor cell	1	1	1	1.0	GSX2
CellMarker2	Early transit-amplifying prostate epithelial cell	1	1	1	1.0	PSCA
CellMarker2	Early vascular cell	1	1	1	1.0	SHISA3
CellMarker2	Ectodermal cell	1	1	1	1.0	SOX2
CellMarker2	Effector CD4+ memory T (Tem) cell	1	1	1	1.0	CCR7
CellMarker2	Effector T helper 1 cell	1	1	1	1.0	HOPX
CellMarker2	Effector Th2 cell	1	1	1	1.0	HPGDS
CellMarker2	Effector Th2-like cell	1	1	1	1.0	GATA3
CellMarker2	Effector memory CD4 T cell	1	1	1	1.0	CCR6
CellMarker2	Effector memory CD8 T cell	1	1	1	1.0	GZMK
CellMarker2	Ematopoietic progenitor-like cell	1	1	1	1.0	SPN
CellMarker2	Endodermal progenitor cell	1	1	1	1.0	THY1
CellMarker2	Endometrial progenitor cell	1	1	1	1.0	IPO13
CellMarker2	Enterochromaffin cell	1	1	1	1.0	SLC18A1
CellMarker2	Eomesodermin homolog(EOMES)+ regulatory T cell type 1	1	1	1	1.0	CHI3L2
CellMarker2	Epicardial progenitor cell	1	1	1	1.0	WT1
CellMarker2	Epidermal posterior cell	1	1	1	1.0	TP63
CellMarker2	Epidermal transit amplifying cell	1	1	1	1.0	FABP5
CellMarker2	Epithelial hair follicle stem cell	1	1	1	1.0	CD200
CellMarker2	Epithelial stem cell	1	1	1	1.0	LGR5
CellMarker2	Erythrocyte	1	1	1	1.0	HBA1
CellMarker2	Erythroid precursor	1	1	1	1.0	CR1
CellMarker2	Esophageal epithelial cell	1	1	1	1.0	KRT5
CellMarker2	Esophageal mucosal cell	1	1	1	1.0	DCLK1
CellMarker2	Esophageal squamous cell	1	1	1	1.0	SOX2
CellMarker2	Exhausted T cell progenitor	1	1	1	1.0	HNF1A
CellMarker2	Fetal hepatocyte	1	1	1	1.0	AFP
CellMarker2	Fibro-adipogenic progenitor cell	1	1	1	1.0	PDGFRA
CellMarker2	Fibrocyte	1	1	1	1.0	PTPRC
CellMarker2	First heart field cell	1	1	1	1.0	TBX5
CellMarker2	Follicular T cell	1	1	1	1.0	PDCD1
CellMarker2	Follicular cytotoxic CD8+ T cell	1	1	1	1.0	CXCR5
CellMarker2	Foregut cell	1	1	1	1.0	PAX9
CellMarker2	Fully activated dendritic cell	1	1	1	1.0	CD14
CellMarker2	Fundic gland cell	1	1	1	1.0	MUC6
CellMarker2	Fusiform cerebral cell	1	1	1	1.0	PDGFRB
